geographyid,region,date,monthsofsupply,mediansaleprice
26300,"Hot Springs, AR",2016-10-01,7.1,150000
38220,"Pine Bluff, AR",2017-01-01,18.2,84000
30780,"Little Rock, AR",2017-02-01,5.8,159000
12900,"Batesville, AR",2017-08-01,7.5,65000
26300,"Hot Springs, AR",2019-11-01,5.5,198000
42620,"Searcy, AR",2019-12-01,4.0,147000
12900,"Batesville, AR",2020-04-01,6.1,100000
22380,"Flagstaff, AZ",2012-04-01,6.2,220000
43320,"Show Low, AZ",2012-09-01,5.7,159000
38060,"Phoenix, AZ",2013-02-01,3.2,163000
43320,"Show Low, AZ",2014-04-01,15.5,193000
43320,"Show Low, AZ",2016-04-01,7.5,168000
46060,"Tucson, AZ",2016-04-01,4.0,175000
22380,"Flagstaff, AZ",2016-08-01,3.6,320000
46060,"Tucson, AZ",2016-08-01,3.5,185000
22380,"Flagstaff, AZ",2016-10-01,4.1,323000
22380,"Flagstaff, AZ",2018-07-01,4.2,368000
38060,"Phoenix, AZ",2018-10-01,2.9,265000
42100,"Santa Cruz, CA",2012-03-01,2.9,451000
11244,"Anaheim, CA",2012-06-01,2.2,437000
42100,"Santa Cruz, CA",2012-06-01,3.3,440000
44700,"Stockton, CA",2012-06-01,2.6,160000
17020,"Chico, CA",2012-07-01,2.6,175000
31460,"Madera, CA",2012-07-01,2.8,145000
41740,"San Diego, CA",2012-07-01,2.2,343000
44700,"Stockton, CA",2012-11-01,1.9,173000
46700,"Vallejo, CA",2013-01-01,1.3,225000
37100,"Oxnard, CA",2013-02-01,1.7,400000
31080,"Los Angeles, CA",2013-04-01,1.5,405000
36084,"Oakland, CA",2013-06-01,1.4,510000
42200,"Santa Maria, CA",2013-06-01,3.2,491000
34900,"Napa, CA",2013-07-01,2.3,479000
41940,"San Jose, CA",2013-07-01,1.4,705000
40140,"Riverside, CA",2013-08-01,2.0,250000
31460,"Madera, CA",2013-09-01,3.3,166000
42200,"Santa Maria, CA",2013-09-01,3.2,525000
32900,"Merced, CA",2013-10-01,1.7,172000
46020,"Truckee, CA",2013-10-01,2.6,360000
44700,"Stockton, CA",2013-12-01,2.1,243000
40140,"Riverside, CA",2014-04-01,2.7,275000
17020,"Chico, CA",2014-05-01,2.4,223000
31460,"Madera, CA",2014-08-01,5.0,193000
31460,"Madera, CA",2014-09-01,6.1,190000
42200,"Santa Maria, CA",2014-09-01,3.7,579000
32900,"Merced, CA",2014-11-01,3.5,189000
33700,"Modesto, CA",2014-11-01,3.6,225000
36084,"Oakland, CA",2014-12-01,1.1,520000
32900,"Merced, CA",2015-02-01,3.5,183000
42034,"San Rafael, CA",2015-02-01,2.2,850000
34900,"Napa, CA",2015-03-01,2.6,545000
44700,"Stockton, CA",2015-04-01,2.5,271000
23420,"Fresno, CA",2015-05-01,2.9,225000
42220,"Santa Rosa, CA",2015-05-01,2.4,510000
23420,"Fresno, CA",2015-08-01,3.2,225000
31080,"Los Angeles, CA",2015-08-01,2.6,510000
37100,"Oxnard, CA",2015-10-01,2.2,519000
36084,"Oakland, CA",2015-12-01,0.8,565000
17020,"Chico, CA",2016-04-01,2.6,255000
23420,"Fresno, CA",2016-05-01,2.2,232000
42220,"Santa Rosa, CA",2016-06-01,2.5,545000
32900,"Merced, CA",2016-07-01,2.5,231000
34900,"Napa, CA",2016-07-01,3.4,622000
32900,"Merced, CA",2016-08-01,2.3,235000
42200,"Santa Maria, CA",2016-08-01,3.8,609000
31460,"Madera, CA",2016-11-01,3.5,214000
42020,"San Luis Obispo, CA",2016-11-01,3.1,515000
42034,"San Rafael, CA",2016-11-01,2.1,900000
31080,"Los Angeles, CA",2016-12-01,2.3,535000
42200,"Santa Maria, CA",2016-12-01,3.5,535000
31080,"Los Angeles, CA",2017-03-01,2.4,555000
33700,"Modesto, CA",2017-03-01,1.6,266000
40140,"Riverside, CA",2017-04-01,3.2,335000
40900,"Sacramento, CA",2017-04-01,1.5,360000
11244,"Anaheim, CA",2017-06-01,2.5,685000
21820,"Fairbanks, AK",2015-12-01,3.5,237000
21820,"Fairbanks, AK",2017-08-01,4.1,250000
11260,"Anchorage, AK",2018-06-01,5.6,284000
45180,"Talladega, AL",2013-01-01,7.5,120000
10700,"Albertville, AL",2013-03-01,4.6,120000
45180,"Talladega, AL",2013-03-01,6.4,143000
26620,"Huntsville, AL",2014-03-01,5.1,159000
45180,"Talladega, AL",2014-03-01,5.9,107000
42460,"Scottsboro, AL",2014-06-01,11.0,89000
42460,"Scottsboro, AL",2014-07-01,6.3,115000
22840,"Fort Payne, AL",2014-08-01,5.7,100000
42460,"Scottsboro, AL",2014-08-01,4.3,137000
13820,"Birmingham, AL",2015-05-01,3.1,191000
13820,"Birmingham, AL",2015-07-01,3.2,179000
19460,"Decatur, AL",2015-07-01,3.8,123000
26620,"Huntsville, AL",2015-07-01,3.2,176000
22840,"Fort Payne, AL",2015-10-01,5.4,93000
42460,"Scottsboro, AL",2016-03-01,5.1,76000
10700,"Albertville, AL",2016-06-01,4.8,150000
26620,"Huntsville, AL",2016-09-01,3.6,183000
13820,"Birmingham, AL",2016-11-01,5.1,184000
19460,"Decatur, AL",2016-12-01,4.3,127000
19460,"Decatur, AL",2017-03-01,3.6,130000
23460,"Gadsden, AL",2017-05-01,4.6,110000
22840,"Fort Payne, AL",2017-09-01,4.7,140000
22840,"Fort Payne, AL",2018-01-01,6.2,116000
11500,"Anniston, AL",2018-06-01,4.7,110000
10700,"Albertville, AL",2018-09-01,4.9,129000
11500,"Anniston, AL",2019-08-01,3.5,124000
23460,"Gadsden, AL",2020-02-01,4.7,130000
11500,"Anniston, AL",2020-04-01,4.0,144000
19460,"Decatur, AL",2020-04-01,2.3,165000
11500,"Anniston, AL",2020-09-01,2.6,150000
26300,"Hot Springs, AR",2012-12-01,8.2,145000
38220,"Pine Bluff, AR",2013-11-01,12.3,72000
30780,"Little Rock, AR",2014-05-01,5.3,155000
12900,"Batesville, AR",2015-05-01,9.6,58000
30780,"Little Rock, AR",2015-07-01,4.9,153000
26300,"Hot Springs, AR",2015-09-01,7.7,133000
30780,"Little Rock, AR",2016-05-01,4.0,155000
42620,"Searcy, AR",2016-11-01,5.6,133000
30780,"Little Rock, AR",2016-12-01,4.7,155000
12900,"Batesville, AR",2017-01-01,6.9,60000
30780,"Little Rock, AR",2018-06-01,3.7,167000
31680,"Malvern, AR",2016-01-01,17.2,97000
12900,"Batesville, AR",2016-02-01,14.9,52000
38220,"Pine Bluff, AR",2016-06-01,7.6,75000
12900,"Batesville, AR",2018-12-01,10.4,69000
26300,"Hot Springs, AR",2019-01-01,7.6,134000
26300,"Hot Springs, AR",2019-08-01,4.1,180000
12900,"Batesville, AR",2019-10-01,5.2,70000
38220,"Pine Bluff, AR",2020-04-01,4.8,100000
38220,"Pine Bluff, AR",2020-05-01,4.2,117000
30780,"Little Rock, AR",2020-08-01,2.0,186000
46060,"Tucson, AZ",2014-03-01,5.8,163000
22380,"Flagstaff, AZ",2014-07-01,6.0,276000
38060,"Phoenix, AZ",2014-09-01,4.0,195000
46060,"Tucson, AZ",2014-11-01,6.8,165000
43320,"Show Low, AZ",2015-01-01,9.3,183000
46060,"Tucson, AZ",2015-01-01,8.0,163000
46060,"Tucson, AZ",2015-07-01,3.9,175000
38060,"Phoenix, AZ",2018-06-01,2.2,270000
46060,"Tucson, AZ",2018-06-01,2.6,210000
22380,"Flagstaff, AZ",2019-12-01,2.4,388000
22380,"Flagstaff, AZ",2020-04-01,3.5,411000
43320,"Show Low, AZ",2020-04-01,5.2,308000
38060,"Phoenix, AZ",2020-05-01,2.4,300000
44700,"Stockton, CA",2012-04-01,3.0,162000
46700,"Vallejo, CA",2012-04-01,2.0,180000
12540,"Bakersfield, CA",2012-05-01,2.1,124000
17020,"Chico, CA",2012-05-01,2.8,160000
40140,"Riverside, CA",2012-05-01,2.4,192000
17020,"Chico, CA",2012-06-01,2.7,178000
36084,"Oakland, CA",2012-07-01,1.5,375000
42220,"Santa Rosa, CA",2012-07-01,2.1,326000
46700,"Vallejo, CA",2012-09-01,1.5,190000
42220,"Santa Rosa, CA",2012-11-01,1.6,349000
42200,"Santa Maria, CA",2013-02-01,3.7,403000
17020,"Chico, CA",2013-05-01,1.6,220000
31080,"Los Angeles, CA",2013-05-01,1.4,418000
31460,"Madera, CA",2013-06-01,2.4,155000
41500,"Salinas, CA",2013-08-01,2.7,394000
41940,"San Jose, CA",2013-08-01,1.3,679000
44700,"Stockton, CA",2013-08-01,2.0,225000
17340,"Clearlake, CA",2013-12-01,2.9,152000
40140,"Riverside, CA",2014-01-01,3.4,263000
11244,"Anaheim, CA",2014-02-01,2.7,546000
46700,"Vallejo, CA",2014-02-01,2.0,272000
33700,"Modesto, CA",2014-05-01,1.9,217000
37100,"Oxnard, CA",2014-07-01,2.5,510000
41940,"San Jose, CA",2014-09-01,1.7,728000
37100,"Oxnard, CA",2014-10-01,2.6,492000
42220,"Santa Rosa, CA",2014-10-01,1.9,460000
17340,"Clearlake, CA",2014-11-01,6.0,185000
40140,"Riverside, CA",2014-12-01,3.7,287000
31460,"Madera, CA",2015-02-01,6.6,207000
23420,"Fresno, CA",2015-03-01,2.8,220000
41940,"San Jose, CA",2015-03-01,1.1,810000
44700,"Stockton, CA",2015-03-01,2.4,265000
31460,"Madera, CA",2015-04-01,4.5,190000
40900,"Sacramento, CA",2015-04-01,2.1,315000
34900,"Napa, CA",2015-05-01,3.2,565000
42034,"San Rafael, CA",2015-06-01,2.0,985000
23420,"Fresno, CA",2015-07-01,2.9,225000
41740,"San Diego, CA",2015-07-01,2.2,480000
31460,"Madera, CA",2015-08-01,4.9,195000
41740,"San Diego, CA",2015-08-01,2.5,473000
46700,"Vallejo, CA",2015-09-01,2.1,345000
37100,"Oxnard, CA",2015-11-01,2.7,531000
46020,"Truckee, CA",2015-12-01,2.1,408000
31460,"Madera, CA",2016-01-01,5.5,209000
32900,"Merced, CA",2016-10-01,2.5,237000
44700,"Stockton, CA",2016-10-01,2.2,315000
37100,"Oxnard, CA",2016-11-01,2.5,547000
46020,"Truckee, CA",2017-02-01,2.4,425000
37100,"Oxnard, CA",2017-03-01,1.9,561000
46700,"Vallejo, CA",2017-05-01,1.6,410000
31080,"Los Angeles, CA",2017-07-01,2.8,590000
11244,"Anaheim, CA",2017-09-01,2.7,685000
31460,"Madera, CA",2018-01-01,4.8,260000
33700,"Modesto, CA",2018-01-01,1.9,295000
41740,"San Diego, CA",2018-01-01,2.3,535000
42020,"San Luis Obispo, CA",2018-01-01,3.5,559000
31080,"Los Angeles, CA",2018-02-01,3.3,595000
31080,"Los Angeles, CA",2018-03-01,2.3,602000
46700,"Vallejo, CA",2018-03-01,1.5,435000
41940,"San Jose, CA",2018-05-01,1.0,1250000
31460,"Madera, CA",2018-06-01,3.3,273000
40900,"Sacramento, CA",2018-06-01,1.8,410000
34900,"Napa, CA",2018-08-01,3.1,715000
17340,"Clearlake, CA",2018-09-01,7.8,276000
21820,"Fairbanks, AK",2012-11-01,4.4,210000
11260,"Anchorage, AK",2013-03-01,6.9,259000
21820,"Fairbanks, AK",2013-10-01,5.1,208000
11260,"Anchorage, AK",2014-12-01,3.9,270000
11260,"Anchorage, AK",2015-01-01,6.1,251000
21820,"Fairbanks, AK",2015-10-01,4.6,232000
11260,"Anchorage, AK",2016-02-01,6.5,291000
11260,"Anchorage, AK",2017-05-01,5.5,288000
21820,"Fairbanks, AK",2018-03-01,5.8,234000
10760,"Alexander City, AL",2012-07-01,7.0,115000
13820,"Birmingham, AL",2013-03-01,4.8,149000
45180,"Talladega, AL",2013-05-01,4.1,99000
26620,"Huntsville, AL",2013-09-01,4.4,169000
22840,"Fort Payne, AL",2013-11-01,6.3,80000
45180,"Talladega, AL",2014-08-01,6.4,125000
23460,"Gadsden, AL",2014-09-01,5.5,125000
13820,"Birmingham, AL",2015-02-01,4.3,162000
10700,"Albertville, AL",2015-05-01,5.2,100000
23460,"Gadsden, AL",2016-05-01,3.8,124000
11500,"Anniston, AL",2016-11-01,8.3,102000
23460,"Gadsden, AL",2017-06-01,4.7,134000
13820,"Birmingham, AL",2017-07-01,4.3,197000
23460,"Gadsden, AL",2017-11-01,5.4,152000
11500,"Anniston, AL",2018-02-01,8.2,115000
19460,"Decatur, AL",2018-04-01,3.5,142000
11500,"Anniston, AL",2018-05-01,4.0,132000
23460,"Gadsden, AL",2018-06-01,3.3,142000
19460,"Decatur, AL",2018-09-01,3.4,143000
22840,"Fort Payne, AL",2018-09-01,3.6,135000
22840,"Fort Payne, AL",2018-11-01,4.8,121000
23460,"Gadsden, AL",2019-03-01,5.2,135000
10760,"Alexander City, AL",2019-07-01,7.0,117000
42460,"Scottsboro, AL",2019-07-01,5.1,186000
22840,"Fort Payne, AL",2019-10-01,6.4,127000
42460,"Scottsboro, AL",2019-10-01,8.5,127000
42460,"Scottsboro, AL",2019-11-01,6.7,180000
42460,"Scottsboro, AL",2020-02-01,5.2,129000
11500,"Anniston, AL",2020-12-01,2.6,145000
22840,"Fort Payne, AL",2020-12-01,2.8,160000
42620,"Searcy, AR",2013-12-01,8.7,110000
30780,"Little Rock, AR",2014-03-01,6.8,138000
12900,"Batesville, AR",2014-04-01,16.3,30000
31680,"Malvern, AR",2015-03-01,6.0,140000
12900,"Batesville, AR",2015-07-01,15.9,41000
42020,"San Luis Obispo, CA",2017-06-01,2.7,531000
36084,"Oakland, CA",2017-07-01,1.3,695000
12540,"Bakersfield, CA",2017-08-01,2.8,220000
41860,"San Francisco, CA",2017-08-01,1.2,1250000
17340,"Clearlake, CA",2017-10-01,6.0,258000
41940,"San Jose, CA",2017-12-01,0.6,1100000
42220,"Santa Rosa, CA",2017-12-01,1.4,634000
23420,"Fresno, CA",2018-04-01,1.9,260000
42020,"San Luis Obispo, CA",2018-04-01,3.4,575000
17340,"Clearlake, CA",2018-05-01,5.0,260000
40900,"Sacramento, CA",2018-05-01,1.6,408000
33700,"Modesto, CA",2018-08-01,2.1,315000
37100,"Oxnard, CA",2018-09-01,3.3,615000
41940,"San Jose, CA",2018-11-01,2.0,1090000
33700,"Modesto, CA",2018-12-01,2.5,305000
41940,"San Jose, CA",2019-01-01,2.7,1025000
46700,"Vallejo, CA",2019-01-01,3.1,413000
42020,"San Luis Obispo, CA",2019-02-01,4.8,575000
34900,"Napa, CA",2019-05-01,3.7,710000
31460,"Madera, CA",2019-07-01,3.3,296000
42034,"San Rafael, CA",2019-08-01,2.4,1100000
40900,"Sacramento, CA",2019-10-01,1.9,410000
36084,"Oakland, CA",2019-11-01,1.3,720000
23420,"Fresno, CA",2020-04-01,2.1,289000
33700,"Modesto, CA",2020-04-01,2.1,350000
42034,"San Rafael, CA",2020-04-01,3.4,1215000
33700,"Modesto, CA",2020-07-01,0.8,360000
12540,"Bakersfield, CA",2020-08-01,1.7,275000
17340,"Clearlake, CA",2020-09-01,2.6,308000
41500,"Salinas, CA",2020-09-01,2.0,740000
44700,"Stockton, CA",2020-09-01,0.9,427000
41860,"San Francisco, CA",2020-11-01,2.3,1400000
11244,"Anaheim, CA",2020-12-01,1.2,800000
17340,"Clearlake, CA",2020-12-01,2.9,294000
19740,"Denver, CO",2012-02-01,3.7,198000
44540,"Sterling, CO",2012-02-01,3.6,62000
14720,"Breckenridge, CO",2012-06-01,24.1,575000
19740,"Denver, CO",2012-09-01,2.6,235000
22820,"Fort Morgan, CO",2013-01-01,8.8,87000
24540,"Greeley, CO",2013-01-01,5.2,179000
24540,"Greeley, CO",2013-09-01,2.7,215000
14720,"Breckenridge, CO",2014-01-01,8.5,330000
22820,"Fort Morgan, CO",2014-04-01,4.8,120000
14500,"Boulder, CO",2014-05-01,1.9,343000
19740,"Denver, CO",2014-09-01,1.8,270000
14720,"Breckenridge, CO",2015-03-01,9.2,300000
14500,"Boulder, CO",2015-07-01,2.1,393000
19740,"Denver, CO",2016-02-01,1.9,325000
22820,"Fort Morgan, CO",2016-03-01,3.7,150000
44540,"Sterling, CO",2016-05-01,2.0,119000
14720,"Breckenridge, CO",2016-08-01,2.9,385000
22820,"Fort Morgan, CO",2016-08-01,3.4,170000
44460,"Steamboat Springs, CO",2016-08-01,7.9,353000
22820,"Fort Morgan, CO",2016-10-01,4.1,155000
14500,"Boulder, CO",2016-11-01,2.1,445000
14500,"Boulder, CO",2017-01-01,2.6,490000
19740,"Denver, CO",2017-08-01,1.4,375000
22660,"Fort Collins, CO",2017-08-01,2.9,358000
14500,"Boulder, CO",2018-03-01,1.9,525000
24540,"Greeley, CO",2018-09-01,2.8,335000
22820,"Fort Morgan, CO",2018-10-01,4.7,196000
22660,"Fort Collins, CO",2019-01-01,4.4,380000
14720,"Breckenridge, CO",2019-06-01,11.2,565000
22660,"Fort Collins, CO",2020-02-01,3.7,387000
24540,"Greeley, CO",2020-02-01,2.1,355000
44540,"Sterling, CO",2020-04-01,1.7,174000
25540,"Hartford, CT",2013-08-01,4.3,225000
45860,"Torrington, CT",2016-09-01,6.6,208000
45860,"Torrington, CT",2017-11-01,7.1,215000
14860,"Bridgeport, CT",2018-01-01,6.1,380000
35980,"Norwich, CT",2018-03-01,5.5,206000
25540,"Hartford, CT",2018-08-01,3.6,228000
35300,"New Haven, CT",2018-08-01,4.0,225000
35300,"New Haven, CT",2019-02-01,5.9,196000
45860,"Torrington, CT",2019-04-01,6.1,200000
25540,"Hartford, CT",2019-07-01,3.7,235000
14860,"Bridgeport, CT",2020-05-01,5.4,445000
25540,"Hartford, CT",2020-09-01,2.4,253000
35300,"New Haven, CT",2020-12-01,1.8,250000
47900,"Washington, DC",2014-05-01,2.9,375000
47900,"Washington, DC",2015-02-01,3.9,353000
47900,"Washington, DC",2015-08-01,3.3,368000
47900,"Washington, DC",2018-07-01,2.0,402000
48864,"Wilmington, DE",2014-05-01,5.6,195000
37260,"Palatka, FL",2012-03-01,9.7,114000
27260,"Jacksonville, FL",2012-08-01,6.1,140000
45300,"Tampa, FL",2012-08-01,5.3,124000
48424,"West Palm Beach, FL",2012-08-01,4.8,140000
36740,"Orlando, FL",2012-09-01,6.5,126000
39460,"Punta Gorda, FL",2013-07-01,5.8,139000
36380,"Okeechobee, FL",2013-08-01,6.4,84000
48424,"West Palm Beach, FL",2013-08-01,4.0,175000
19660,"Deltona, FL",2013-09-01,5.1,130000
48424,"West Palm Beach, FL",2013-10-01,4.4,175000
11580,"Arcadia, FL",2013-11-01,8.2,76000
18880,"Crestview, FL",2013-11-01,0.0,220000
34940,"Naples, FL",2013-12-01,5.6,265000
22744,"Fort Lauderdale, FL",2014-05-01,4.3,180000
18880,"Crestview, FL",2014-06-01,0.0,230000
45300,"Tampa, FL",2014-06-01,3.5,153000
37260,"Palatka, FL",2014-07-01,10.7,88000
22744,"Fort Lauderdale, FL",2014-08-01,4.9,175000
17500,"Clewiston, FL",2014-09-01,6.3,85000
34940,"Naples, FL",2014-09-01,5.6,271000
36740,"Orlando, FL",2014-10-01,4.3,164000
48424,"West Palm Beach, FL",2015-01-01,6.9,196000
11580,"Arcadia, FL",2015-02-01,3.5,105000
35840,"North Port, FL",2015-02-01,5.1,205000
37340,"Palm Bay, FL",2015-07-01,2.9,159000
39460,"Punta Gorda, FL",2015-10-01,3.6,165000
45300,"Tampa, FL",2015-10-01,3.5,165000
19660,"Deltona, FL",2015-11-01,4.8,150000
29460,"Lakeland, FL",2016-02-01,4.6,145000
48424,"West Palm Beach, FL",2016-02-01,6.7,221000
19660,"Deltona, FL",2016-03-01,3.3,158000
37340,"Palm Bay, FL",2016-03-01,3.3,163000
45540,"The Villages, FL",2016-03-01,3.8,200000
17500,"Clewiston, FL",2016-04-01,4.1,143000
11580,"Arcadia, FL",2016-06-01,4.4,85000
29460,"Lakeland, FL",2016-07-01,3.6,159000
37340,"Palm Bay, FL",2016-07-01,3.3,190000
48424,"West Palm Beach, FL",2016-11-01,6.1,235000
34940,"Naples, FL",2016-12-01,7.1,360000
27260,"Jacksonville, FL",2017-03-01,3.0,200000
45300,"Tampa, FL",2017-04-01,2.5,202000
38940,"Port St. Lucie, FL",2017-05-01,3.5,219000
48424,"West Palm Beach, FL",2017-05-01,4.2,265000
27260,"Jacksonville, FL",2017-06-01,2.6,218000
45540,"The Villages, FL",2017-09-01,3.6,220000
39460,"Punta Gorda, FL",2017-12-01,4.0,206000
22744,"Fort Lauderdale, FL",2018-01-01,5.6,245000
29460,"Lakeland, FL",2018-02-01,3.5,181000
17500,"Clewiston, FL",2018-07-01,7.1,152000
19660,"Deltona, FL",2018-07-01,3.2,195000
17500,"Clewiston, FL",2018-08-01,4.8,153000
48424,"West Palm Beach, FL",2018-08-01,4.4,270000
35840,"North Port, FL",2018-09-01,4.4,263000
36740,"Orlando, FL",2018-11-01,3.2,246000
27260,"Jacksonville, FL",2018-12-01,3.5,229000
11580,"Arcadia, FL",2019-01-01,11.3,125000
38940,"Port St. Lucie, FL",2019-04-01,4.3,240000
27260,"Jacksonville, FL",2019-06-01,2.9,244000
17500,"Clewiston, FL",2019-07-01,4.3,145000
45300,"Tampa, FL",2019-07-01,2.2,239000
33100,"Miami, FL",2019-08-01,6.6,305000
45540,"The Villages, FL",2019-08-01,2.6,270000
35840,"North Port, FL",2019-09-01,3.5,280000
29460,"Lakeland, FL",2019-12-01,2.7,211000
45300,"Tampa, FL",2020-03-01,2.2,245000
17500,"Clewiston, FL",2020-06-01,3.4,199000
39460,"Punta Gorda, FL",2020-07-01,2.1,245000
15980,"Cape Coral, FL",2020-10-01,1.8,270000
17500,"Clewiston, FL",2020-12-01,4.5,255000
45580,"Thomaston, GA",2012-04-01,8.7,36000
29300,"LaGrange, GA",2012-11-01,8.2,83000
42340,"Savannah, GA",2012-12-01,4.7,166000
23580,"Gainesville, GA",2013-03-01,5.2,121000
12060,"Atlanta, GA",2013-05-01,3.1,162000
44900,"Summerville, GA",2013-08-01,2.8,42000
16340,"Cedartown, GA",2014-03-01,8.4,59000
44900,"Summerville, GA",2014-08-01,6.0,32000
44900,"Summerville, GA",2014-11-01,3.0,27000
15660,"Calhoun, GA",2015-02-01,6.9,113000
27600,"Jefferson, GA",2015-12-01,4.2,199000
44900,"Summerville, GA",2015-12-01,4.0,111000
29300,"LaGrange, GA",2016-03-01,3.8,133000
12060,"Atlanta, GA",2016-08-01,3.3,208000
42340,"Savannah, GA",2016-09-01,4.0,195000
16340,"Cedartown, GA",2016-10-01,5.0,125000
40660,"Rome, GA",2017-03-01,3.9,125000
16340,"Cedartown, GA",2017-11-01,4.6,137000
12060,"Atlanta, GA",2017-12-01,2.7,225000
23580,"Gainesville, GA",2018-02-01,6.2,216000
23580,"Gainesville, GA",2018-03-01,3.8,243000
21820,"Fairbanks, AK",2012-06-01,4.8,225000
21820,"Fairbanks, AK",2016-01-01,5.6,240000
11260,"Anchorage, AK",2017-06-01,5.0,290000
11260,"Anchorage, AK",2017-10-01,5.6,298000
11260,"Anchorage, AK",2018-12-01,4.9,287000
11260,"Anchorage, AK",2019-03-01,5.7,285000
11260,"Anchorage, AK",2019-05-01,5.1,290000
21820,"Fairbanks, AK",2020-04-01,4.7,252000
11260,"Anchorage, AK",2020-08-01,1.8,314000
11500,"Anniston, AL",2012-03-01,4.6,96000
26620,"Huntsville, AL",2012-06-01,4.4,172000
13820,"Birmingham, AL",2012-07-01,4.2,156000
45180,"Talladega, AL",2012-10-01,4.1,128000
23460,"Gadsden, AL",2012-11-01,6.2,120000
10760,"Alexander City, AL",2013-02-01,5.0,130000
13820,"Birmingham, AL",2013-05-01,3.5,170000
22840,"Fort Payne, AL",2013-07-01,5.3,99000
26620,"Huntsville, AL",2013-08-01,4.1,168000
13820,"Birmingham, AL",2013-12-01,4.3,156000
10700,"Albertville, AL",2014-05-01,4.5,100000
22840,"Fort Payne, AL",2014-07-01,3.9,119000
45180,"Talladega, AL",2014-07-01,4.7,127000
11500,"Anniston, AL",2014-12-01,7.5,101000
13820,"Birmingham, AL",2015-10-01,6.3,166000
42460,"Scottsboro, AL",2016-01-01,4.5,72000
42460,"Scottsboro, AL",2016-06-01,3.9,98000
22840,"Fort Payne, AL",2016-06-01,7.4,128000
26620,"Huntsville, AL",2016-11-01,4.5,183000
42460,"Scottsboro, AL",2017-10-01,4.4,111000
45180,"Talladega, AL",2017-11-01,7.8,133000
11500,"Anniston, AL",2018-01-01,6.9,108000
23460,"Gadsden, AL",2018-12-01,5.8,107000
19460,"Decatur, AL",2019-03-01,3.2,160000
13820,"Birmingham, AL",2019-10-01,3.5,205000
19460,"Decatur, AL",2020-11-01,1.5,191000
42620,"Searcy, AR",2012-11-01,4.9,136000
42620,"Searcy, AR",2013-08-01,6.0,137000
42620,"Searcy, AR",2013-10-01,7.6,130000
12900,"Batesville, AR",2015-11-01,12.5,63000
42620,"Searcy, AR",2016-05-01,3.7,123000
12900,"Batesville, AR",2020-03-01,6.6,63000
31680,"Malvern, AR",2020-08-01,2.1,133000
38220,"Pine Bluff, AR",2020-11-01,3.1,88000
12900,"Batesville, AR",2020-12-01,3.2,108000
38060,"Phoenix, AZ",2012-10-01,3.1,151000
17020,"Chico, CA",2017-04-01,2.2,286000
42200,"Santa Maria, CA",2017-04-01,3.0,585000
41740,"San Diego, CA",2017-05-01,1.6,540000
44700,"Stockton, CA",2017-05-01,1.6,328000
40140,"Riverside, CA",2017-06-01,2.6,346000
42200,"Santa Maria, CA",2017-06-01,2.7,595000
12540,"Bakersfield, CA",2017-07-01,3.0,229000
31460,"Madera, CA",2017-07-01,3.0,254000
41940,"San Jose, CA",2017-07-01,1.1,976000
36084,"Oakland, CA",2017-08-01,1.0,690000
46700,"Vallejo, CA",2017-08-01,1.5,400000
33700,"Modesto, CA",2017-09-01,1.9,288000
40140,"Riverside, CA",2017-11-01,3.2,340000
41940,"San Jose, CA",2017-11-01,0.8,1076000
40140,"Riverside, CA",2018-02-01,4.0,355000
41740,"San Diego, CA",2018-02-01,2.4,546000
12540,"Bakersfield, CA",2018-06-01,2.5,235000
34900,"Napa, CA",2018-06-01,3.6,697000
41940,"San Jose, CA",2018-06-01,1.3,1240000
41940,"San Jose, CA",2018-08-01,1.6,1181000
11244,"Anaheim, CA",2018-09-01,4.2,729000
34900,"Napa, CA",2018-09-01,4.2,675000
41940,"San Jose, CA",2018-09-01,2.2,1100000
17340,"Clearlake, CA",2018-10-01,6.6,253000
37100,"Oxnard, CA",2018-10-01,2.8,615000
31460,"Madera, CA",2018-11-01,4.5,265000
46700,"Vallejo, CA",2019-03-01,1.9,433000
41740,"San Diego, CA",2019-04-01,2.2,581000
42220,"Santa Rosa, CA",2019-04-01,3.1,610000
12540,"Bakersfield, CA",2019-05-01,2.5,240000
46020,"Truckee, CA",2019-06-01,4.6,460000
46700,"Vallejo, CA",2019-07-01,1.9,455000
42100,"Santa Cruz, CA",2019-09-01,3.5,748000
42034,"San Rafael, CA",2019-12-01,1.4,1135000
40140,"Riverside, CA",2020-01-01,3.5,385000
17340,"Clearlake, CA",2020-04-01,5.7,270000
37100,"Oxnard, CA",2020-04-01,3.2,620000
