geographyid,unemploymentrate,date
15380,13.5,2020-06-01
15380,14.1,2020-07-01
15380,10.7,2020-08-01
15380,6.6,2020-09-01
15380,6.7,2020-10-01
15380,5.9,2020-11-01
35620,9.2,2012-01-01
35620,9.3,2012-02-01
35620,8.9,2012-03-01
35620,8.4,2012-04-01
35620,8.7,2012-05-01
35620,9.0,2012-06-01
35620,9.3,2012-07-01
35620,8.8,2012-08-01
35620,8.3,2012-09-01
35620,8.3,2012-10-01
35620,8.2,2012-11-01
35620,8.3,2012-12-01
35620,9.1,2013-01-01
35620,8.7,2013-02-01
35620,8.1,2013-03-01
35620,7.5,2013-04-01
35620,7.9,2013-05-01
35620,8.2,2013-06-01
35620,8.2,2013-07-01
35620,8.0,2013-08-01
35620,7.7,2013-09-01
35620,7.6,2013-10-01
35620,7.0,2013-11-01
35620,6.7,2013-12-01
35620,7.3,2014-01-01
35620,7.5,2014-02-01
35620,7.1,2014-03-01
35620,6.1,2014-04-01
35620,6.4,2014-05-01
35620,6.4,2014-06-01
35620,6.8,2014-07-01
35620,6.6,2014-08-01
35620,6.0,2014-09-01
35620,5.9,2014-10-01
35620,5.8,2014-11-01
35620,5.5,2014-12-01
35620,6.4,2015-01-01
35620,6.2,2015-02-01
35620,5.7,2015-03-01
35620,5.3,2015-04-01
35620,5.5,2015-05-01
35620,5.4,2015-06-01
35620,5.6,2015-07-01
35620,5.2,2015-08-01
35620,4.8,2015-09-01
35620,4.8,2015-10-01
35620,4.7,2015-11-01
35620,4.6,2015-12-01
35620,5.1,2016-01-01
35620,5.1,2016-02-01
35620,5.0,2016-03-01
35620,4.6,2016-04-01
35620,4.5,2016-05-01
35620,4.8,2016-06-01
35620,5.2,2016-07-01
35620,5.1,2016-08-01
35620,5.0,2016-09-01
35620,4.8,2016-10-01
35620,4.3,2016-11-01
35620,4.2,2016-12-01
35620,4.9,2017-01-01
35620,4.9,2017-02-01
35620,4.4,2017-03-01
35620,4.1,2017-04-01
35620,4.3,2017-05-01
35620,4.5,2017-06-01
35620,4.9,2017-07-01
35620,4.9,2017-08-01
35620,4.5,2017-09-01
35620,4.3,2017-10-01
35620,4.1,2017-11-01
35620,4.0,2017-12-01
35620,4.7,2018-01-01
35620,4.7,2018-02-01
35620,4.3,2018-03-01
35620,3.8,2018-04-01
35620,3.6,2018-05-01
35620,4.1,2018-06-01
35620,4.3,2018-07-01
35620,4.1,2018-08-01
35620,3.7,2018-09-01
35620,3.6,2018-10-01
35620,3.4,2018-11-01
35620,3.7,2018-12-01
35620,4.4,2019-01-01
35620,4.2,2019-02-01
35620,3.9,2019-03-01
35620,3.2,2019-04-01
35620,3.4,2019-05-01
35620,3.5,2019-06-01
35620,4.0,2019-07-01
35620,3.9,2019-08-01
35620,3.4,2019-09-01
35620,3.5,2019-10-01
35620,3.4,2019-11-01
35620,3.4,2019-12-01
35620,3.9,2020-01-01
35620,3.7,2020-02-01
35620,3.8,2020-03-01
35620,15.2,2020-04-01
35620,15.3,2020-05-01
35620,17.0,2020-06-01
35620,16.5,2020-07-01
35620,13.0,2020-08-01
35620,9.4,2020-09-01
35620,9.4,2020-10-01
35620,9.5,2020-11-01
16740,10.0,2012-01-01
16740,9.8,2012-02-01
16740,9.2,2012-03-01
16740,8.7,2012-04-01
16740,9.1,2012-05-01
16740,9.7,2012-06-01
16740,9.9,2012-07-01
16740,9.6,2012-08-01
16740,8.7,2012-09-01
16740,8.9,2012-10-01
16740,8.6,2012-11-01
16740,8.8,2012-12-01
16740,9.3,2013-01-01
16740,8.8,2013-02-01
16740,8.1,2013-03-01
16740,7.7,2013-04-01
16740,8.0,2013-05-01
16740,8.5,2013-06-01
16740,8.3,2013-07-01
16740,7.8,2013-08-01
16740,7.2,2013-09-01
16740,7.2,2013-10-01
16740,6.9,2013-11-01
16740,6.4,2013-12-01
16740,6.7,2014-01-01
16740,6.7,2014-02-01
16740,6.5,2014-03-01
16740,5.7,2014-04-01
16740,6.2,2014-05-01
16740,6.4,2014-06-01
16740,6.8,2014-07-01
16740,6.6,2014-08-01
16740,5.9,2014-09-01
16740,5.7,2014-10-01
16740,5.7,2014-11-01
16740,5.3,2014-12-01
16740,5.9,2015-01-01
16740,5.7,2015-02-01
16740,5.4,2015-03-01
16740,5.2,2015-04-01
16740,5.7,2015-05-01
16740,5.8,2015-06-01
16740,5.9,2015-07-01
16740,5.6,2015-08-01
16740,5.1,2015-09-01
16740,5.1,2015-10-01
16740,5.1,2015-11-01
16740,4.9,2015-12-01
16740,5.1,2016-01-01
16740,5.0,2016-02-01
16740,4.8,2016-03-01
16740,4.5,2016-04-01
16740,4.6,2016-05-01
16740,5.0,2016-06-01
16740,5.1,2016-07-01
16740,5.0,2016-08-01
16740,4.8,2016-09-01
16740,4.7,2016-10-01
16740,4.6,2016-11-01
16740,4.5,2016-12-01
16740,4.9,2017-01-01
16740,4.7,2017-02-01
16740,4.3,2017-03-01
16740,3.9,2017-04-01
16740,4.1,2017-05-01
16740,4.3,2017-06-01
16740,4.5,2017-07-01
16740,4.5,2017-08-01
16740,4.0,2017-09-01
16740,4.0,2017-10-01
16740,4.1,2017-11-01
16740,3.9,2017-12-01
16740,4.3,2018-01-01
16740,4.2,2018-02-01
16740,3.8,2018-03-01
16740,3.4,2018-04-01
16740,3.5,2018-05-01
16740,4.0,2018-06-01
16740,3.9,2018-07-01
16740,3.9,2018-08-01
16740,3.3,2018-09-01
16740,3.5,2018-10-01
16740,3.5,2018-11-01
16740,3.6,2018-12-01
16740,4.2,2019-01-01
16740,3.9,2019-02-01
16740,3.7,2019-03-01
16740,3.3,2019-04-01
16740,3.5,2019-05-01
16740,3.8,2019-06-01
16740,3.9,2019-07-01
16740,3.7,2019-08-01
16740,3.1,2019-09-01
16740,3.2,2019-10-01
16740,3.2,2019-11-01
16740,3.1,2019-12-01
16740,3.7,2020-01-01
16740,3.4,2020-02-01
16740,3.9,2020-03-01
16740,12.7,2020-04-01
16740,13.2,2020-05-01
16740,8.3,2020-06-01
16740,9.3,2020-07-01
16740,7.1,2020-08-01
16740,7.0,2020-09-01
16740,5.9,2020-10-01
16740,5.9,2020-11-01
39580,7.9,2012-01-01
39580,7.9,2012-02-01
39580,7.5,2012-03-01
39580,7.0,2012-04-01
39580,7.5,2012-05-01
39580,7.9,2012-06-01
39580,7.9,2012-07-01
39580,7.7,2012-08-01
39580,6.9,2012-09-01
39580,6.9,2012-10-01
39580,6.9,2012-11-01
39580,7.0,2012-12-01
39580,7.4,2013-01-01
39580,6.9,2013-02-01
39580,6.5,2013-03-01
39580,6.1,2013-04-01
39580,6.4,2013-05-01
39580,6.8,2013-06-01
39580,6.6,2013-07-01
39580,6.3,2013-08-01
39580,5.7,2013-09-01
39580,5.7,2013-10-01
39580,5.4,2013-11-01
39580,5.1,2013-12-01
39580,5.4,2014-01-01
39580,5.4,2014-02-01
39580,5.4,2014-03-01
39580,4.6,2014-04-01
39580,5.2,2014-05-01
39580,5.2,2014-06-01
39580,5.7,2014-07-01
39580,5.5,2014-08-01
39580,4.8,2014-09-01
39580,4.7,2014-10-01
39580,4.7,2014-11-01
39580,4.4,2014-12-01
39580,5.0,2015-01-01
39580,4.8,2015-02-01
39580,4.7,2015-03-01
39580,4.5,2015-04-01
39580,5.1,2015-05-01
39580,5.2,2015-06-01
39580,5.3,2015-07-01
39580,5.0,2015-08-01
39580,4.6,2015-09-01
39580,4.6,2015-10-01
39580,4.6,2015-11-01
39580,4.4,2015-12-01
39580,4.6,2016-01-01
39580,4.5,2016-02-01
39580,4.4,2016-03-01
39580,4.1,2016-04-01
39580,4.2,2016-05-01
39580,4.6,2016-06-01
39580,4.6,2016-07-01
39580,4.6,2016-08-01
39580,4.3,2016-09-01
39580,4.3,2016-10-01
39580,4.2,2016-11-01
39580,4.1,2016-12-01
39580,4.5,2017-01-01
39580,4.3,2017-02-01
39580,4.0,2017-03-01
39580,3.6,2017-04-01
39580,3.8,2017-05-01
39580,4.0,2017-06-01
39580,4.2,2017-07-01
39580,4.2,2017-08-01
39580,3.7,2017-09-01
39580,3.6,2017-10-01
39580,3.7,2017-11-01
39580,3.5,2017-12-01
39580,3.8,2018-01-01
39580,3.8,2018-02-01
39580,3.6,2018-03-01
39580,3.2,2018-04-01
39580,3.3,2018-05-01
39580,3.8,2018-06-01
39580,3.7,2018-07-01
39580,3.6,2018-08-01
39580,3.1,2018-09-01
39580,3.3,2018-10-01
39580,3.3,2018-11-01
39580,3.5,2018-12-01
39580,3.9,2019-01-01
39580,3.7,2019-02-01
39580,3.6,2019-03-01
39580,3.1,2019-04-01
39580,3.5,2019-05-01
39580,3.7,2019-06-01
39580,3.8,2019-07-01
39580,3.7,2019-08-01
39580,3.0,2019-09-01
39580,3.1,2019-10-01
39580,3.0,2019-11-01
39580,2.9,2019-12-01
39580,3.5,2020-01-01
39580,3.2,2020-02-01
39580,3.7,2020-03-01
39580,11.0,2020-04-01
39580,11.5,2020-05-01
39580,7.0,2020-06-01
39580,7.9,2020-07-01
39580,6.0,2020-08-01
39580,6.1,2020-09-01
39580,5.2,2020-10-01
39580,5.3,2020-11-01
17140,8.5,2012-01-01
17140,8.2,2012-02-01
17140,7.8,2012-03-01
17140,7.0,2012-04-01
17140,7.1,2012-05-01
17140,7.6,2012-06-01
17140,7.8,2012-07-01
17140,7.3,2012-08-01
17140,6.9,2012-09-01
17140,6.9,2012-10-01
17140,6.8,2012-11-01
17140,7.3,2012-12-01
17140,8.6,2013-01-01
17140,8.0,2013-02-01
17140,7.5,2013-03-01
17140,6.7,2013-04-01
17140,7.1,2013-05-01
17140,7.8,2013-06-01
17140,7.5,2013-07-01
17140,7.2,2013-08-01
17140,7.1,2013-09-01
17140,7.1,2013-10-01
17140,6.6,2013-11-01
17140,6.1,2013-12-01
17140,7.0,2014-01-01
17140,6.8,2014-02-01
17140,6.2,2014-03-01
17140,5.1,2014-04-01
17140,5.3,2014-05-01
17140,5.7,2014-06-01
17140,5.8,2014-07-01
17140,5.4,2014-08-01
17140,5.0,2014-09-01
17140,4.8,2014-10-01
17140,4.7,2014-11-01
17140,4.5,2014-12-01
17140,5.5,2015-01-01
17140,5.0,2015-02-01
17140,4.8,2015-03-01
17140,4.2,2015-04-01
17140,4.5,2015-05-01
17140,4.8,2015-06-01
17140,4.6,2015-07-01
17140,4.2,2015-08-01
17140,4.1,2015-09-01
17140,4.1,2015-10-01
17140,4.2,2015-11-01
17140,4.2,2015-12-01
17140,4.9,2016-01-01
17140,4.8,2016-02-01
17140,4.6,2016-03-01
17140,4.2,2016-04-01
17140,3.9,2016-05-01
17140,4.6,2016-06-01
17140,4.4,2016-07-01
17140,4.3,2016-08-01
17140,4.4,2016-09-01
17140,4.3,2016-10-01
17140,4.1,2016-11-01
17140,4.3,2016-12-01
17140,5.2,2017-01-01
17140,4.8,2017-02-01
17140,4.3,2017-03-01
17140,3.9,2017-04-01
17140,4.0,2017-05-01
17140,4.7,2017-06-01
17140,4.6,2017-07-01
17140,4.5,2017-08-01
17140,4.1,2017-09-01
17140,4.0,2017-10-01
17140,3.8,2017-11-01
17140,3.7,2017-12-01
17140,4.4,2018-01-01
17140,4.3,2018-02-01
17140,4.0,2018-03-01
17140,3.7,2018-04-01
17140,3.7,2018-05-01
17140,4.5,2018-06-01
17140,4.2,2018-07-01
17140,3.9,2018-08-01
17140,3.7,2018-09-01
17140,3.8,2018-10-01
17140,3.5,2018-11-01
17140,3.8,2018-12-01
17140,4.5,2019-01-01
17140,4.0,2019-02-01
17140,3.7,2019-03-01
17140,3.1,2019-04-01
17140,3.3,2019-05-01
17140,4.1,2019-06-01
17140,4.2,2019-07-01
17140,3.9,2019-08-01
17140,3.6,2019-09-01
17140,3.5,2019-10-01
17140,3.4,2019-11-01
17140,3.3,2019-12-01
17140,4.3,2020-01-01
17140,4.0,2020-02-01
17140,4.4,2020-03-01
17140,14.1,2020-04-01
17140,11.2,2020-05-01
17140,9.0,2020-06-01
17140,7.6,2020-07-01
17140,7.9,2020-08-01
17140,6.8,2020-09-01
17140,5.6,2020-10-01
17140,4.8,2020-11-01
17460,7.3,2012-01-01
17460,7.6,2012-02-01
17460,6.8,2012-03-01
17460,6.1,2012-04-01
17460,6.3,2012-05-01
17460,7.1,2012-06-01
17460,7.1,2012-07-01
17460,6.4,2012-08-01
17460,5.9,2012-09-01
17460,6.0,2012-10-01
17460,5.7,2012-11-01
17460,6.2,2012-12-01
17460,7.3,2013-01-01
17460,7.7,2013-02-01
17460,6.7,2013-03-01
17460,6.1,2013-04-01
17460,6.6,2013-05-01
17460,7.4,2013-06-01
17460,7.2,2013-07-01
17460,6.7,2013-08-01
17460,6.4,2013-09-01
17460,6.7,2013-10-01
17460,6.1,2013-11-01
17460,6.2,2013-12-01
17460,7.1,2014-01-01
17460,7.5,2014-02-01
17460,6.6,2014-03-01
17460,5.5,2014-04-01
17460,6.0,2014-05-01
17460,6.4,2014-06-01
17460,6.4,2014-07-01
17460,6.0,2014-08-01
17460,5.3,2014-09-01
17460,5.1,2014-10-01
17460,4.9,2014-11-01
17460,5.0,2014-12-01
17460,5.8,2015-01-01
17460,6.0,2015-02-01
17460,5.3,2015-03-01
17460,4.8,2015-04-01
17460,5.3,2015-05-01
17460,5.5,2015-06-01
17460,5.2,2015-07-01
17460,4.5,2015-08-01
17460,4.3,2015-09-01
17460,4.1,2015-10-01
17460,4.1,2015-11-01
17460,4.3,2015-12-01
17460,5.0,2016-01-01
17460,5.7,2016-02-01
17460,5.4,2016-03-01
17460,5.0,2016-04-01
17460,4.8,2016-05-01
17460,5.7,2016-06-01
17460,5.6,2016-07-01
17460,5.4,2016-08-01
17460,5.3,2016-09-01
17460,5.1,2016-10-01
17460,4.9,2016-11-01
17460,5.4,2016-12-01
17460,6.3,2017-01-01
17460,6.7,2017-02-01
17460,5.8,2017-03-01
17460,5.1,2017-04-01
17460,5.3,2017-05-01
17460,5.8,2017-06-01
17460,5.8,2017-07-01
17460,5.6,2017-08-01
17460,5.0,2017-09-01
17460,4.4,2017-10-01
17460,4.3,2017-11-01
17460,4.4,2017-12-01
17460,5.1,2018-01-01
17460,5.5,2018-02-01
17460,4.9,2018-03-01
17460,4.5,2018-04-01
17460,4.5,2018-05-01
17460,5.4,2018-06-01
17460,5.0,2018-07-01
17460,4.5,2018-08-01
17460,4.1,2018-09-01
17460,3.9,2018-10-01
17460,3.7,2018-11-01
17460,4.1,2018-12-01
17460,4.7,2019-01-01
17460,4.8,2019-02-01
17460,4.3,2019-03-01
17460,3.6,2019-04-01
17460,3.8,2019-05-01
17460,4.5,2019-06-01
17460,4.6,2019-07-01
17460,4.0,2019-08-01
17460,3.7,2019-09-01
17460,3.3,2019-10-01
17460,3.3,2019-11-01
17460,3.5,2019-12-01
17460,4.7,2020-01-01
17460,5.1,2020-02-01
17460,7.1,2020-03-01
17460,22.4,2020-04-01
17460,17.3,2020-05-01
17460,14.0,2020-06-01
17460,11.9,2020-07-01
17460,10.5,2020-08-01
17460,10.0,2020-09-01
17460,6.5,2020-10-01
17460,5.8,2020-11-01
18140,7.5,2012-01-01
18140,7.2,2012-02-01
18140,6.8,2012-03-01
18140,6.2,2012-04-01
18140,6.2,2012-05-01
18140,6.7,2012-06-01
18140,6.8,2012-07-01
18140,6.4,2012-08-01
18140,6.0,2012-09-01
18140,5.9,2012-10-01
18140,5.8,2012-11-01
18140,6.2,2012-12-01
18140,7.6,2013-01-01
18140,7.0,2013-02-01
18140,6.6,2013-03-01
18140,6.0,2013-04-01
18140,6.3,2013-05-01
18140,7.0,2013-06-01
18140,6.8,2013-07-01
18140,6.5,2013-08-01
18140,6.5,2013-09-01
18140,6.3,2013-10-01
18140,5.9,2013-11-01
18140,5.4,2013-12-01
18140,6.2,2014-01-01
18140,5.9,2014-02-01
18140,5.5,2014-03-01
18140,4.5,2014-04-01
18140,4.7,2014-05-01
18140,5.2,2014-06-01
18140,5.3,2014-07-01
18140,4.9,2014-08-01
18140,4.6,2014-09-01
18140,4.3,2014-10-01
18140,4.3,2014-11-01
18140,4.1,2014-12-01
18140,5.1,2015-01-01
18140,4.6,2015-02-01
18140,4.3,2015-03-01
18140,3.9,2015-04-01
18140,4.2,2015-05-01
18140,4.4,2015-06-01
18140,4.3,2015-07-01
18140,3.9,2015-08-01
18140,3.9,2015-09-01
18140,3.9,2015-10-01
18140,4.0,2015-11-01
18140,4.0,2015-12-01
18140,4.6,2016-01-01
18140,4.4,2016-02-01
18140,4.4,2016-03-01
18140,4.0,2016-04-01
18140,3.7,2016-05-01
18140,4.3,2016-06-01
18140,4.2,2016-07-01
18140,4.2,2016-08-01
18140,4.3,2016-09-01
18140,4.2,2016-10-01
18140,3.9,2016-11-01
18140,4.1,2016-12-01
18140,5.0,2017-01-01
18140,4.6,2017-02-01
18140,4.1,2017-03-01
18140,3.7,2017-04-01
18140,3.8,2017-05-01
18140,4.4,2017-06-01
18140,4.3,2017-07-01
18140,4.3,2017-08-01
18140,4.0,2017-09-01
18140,3.7,2017-10-01
18140,3.7,2017-11-01
18140,3.7,2017-12-01
18140,4.2,2018-01-01
18140,4.1,2018-02-01
18140,3.9,2018-03-01
18140,3.6,2018-04-01
18140,3.5,2018-05-01
18140,4.4,2018-06-01
18140,4.0,2018-07-01
18140,3.9,2018-08-01
18140,3.7,2018-09-01
18140,3.7,2018-10-01
18140,3.5,2018-11-01
18140,3.8,2018-12-01
18140,4.3,2019-01-01
18140,3.7,2019-02-01
18140,3.5,2019-03-01
18140,3.0,2019-04-01
18140,3.2,2019-05-01
18140,3.8,2019-06-01
18140,4.0,2019-07-01
18140,3.8,2019-08-01
18140,3.5,2019-09-01
18140,3.4,2019-10-01
18140,3.3,2019-11-01
18140,3.2,2019-12-01
18140,4.2,2020-01-01
18140,3.8,2020-02-01
18140,4.2,2020-03-01
18140,13.7,2020-04-01
18140,11.0,2020-05-01
18140,9.9,2020-06-01
18140,8.3,2020-07-01
18140,8.3,2020-08-01
18140,7.4,2020-09-01
18140,5.5,2020-10-01
18140,4.9,2020-11-01
36420,5.0,2012-01-01
36420,4.8,2012-02-01
36420,4.3,2012-03-01
36420,3.9,2012-04-01
36420,4.5,2012-05-01
36420,4.8,2012-06-01
36420,4.6,2012-07-01
36420,4.5,2012-08-01
36420,4.5,2012-09-01
36420,4.6,2012-10-01
36420,4.4,2012-11-01
36420,4.5,2012-12-01
36420,5.0,2013-01-01
36420,4.8,2013-02-01
36420,4.4,2013-03-01
36420,4.1,2013-04-01
36420,4.7,2013-05-01
36420,5.1,2013-06-01
36420,4.7,2013-07-01
36420,4.6,2013-08-01
36420,4.6,2013-09-01
36420,4.8,2013-10-01
36420,4.4,2013-11-01
36420,4.3,2013-12-01
36420,4.6,2014-01-01
36420,4.6,2014-02-01
36420,4.3,2014-03-01
36420,3.6,2014-04-01
36420,4.1,2014-05-01
36420,4.3,2014-06-01
36420,4.1,2014-07-01
36420,4.0,2014-08-01
36420,3.7,2014-09-01
36420,3.7,2014-10-01
36420,3.6,2014-11-01
36420,3.4,2014-12-01
36420,3.9,2015-01-01
36420,3.9,2015-02-01
36420,3.7,2015-03-01
36420,3.5,2015-04-01
36420,4.1,2015-05-01
36420,4.3,2015-06-01
36420,4.0,2015-07-01
36420,3.8,2015-08-01
36420,3.7,2015-09-01
36420,3.8,2015-10-01
36420,3.7,2015-11-01
36420,3.7,2015-12-01
36420,4.1,2016-01-01
36420,4.2,2016-02-01
36420,4.1,2016-03-01
36420,3.9,2016-04-01
36420,4.2,2016-05-01
36420,4.7,2016-06-01
36420,4.4,2016-07-01
36420,4.4,2016-08-01
36420,4.2,2016-09-01
36420,4.2,2016-10-01
36420,4.0,2016-11-01
36420,3.9,2016-12-01
36420,4.2,2017-01-01
36420,4.3,2017-02-01
36420,3.9,2017-03-01
36420,3.5,2017-04-01
36420,4.0,2017-05-01
36420,4.2,2017-06-01
36420,3.9,2017-07-01
36420,3.9,2017-08-01
36420,3.6,2017-09-01
36420,3.5,2017-10-01
36420,3.4,2017-11-01
36420,3.4,2017-12-01
36420,3.7,2018-01-01
36420,3.7,2018-02-01
36420,3.4,2018-03-01
36420,3.0,2018-04-01
36420,3.2,2018-05-01
36420,3.5,2018-06-01
36420,3.1,2018-07-01
36420,3.0,2018-08-01
36420,2.8,2018-09-01
36420,2.9,2018-10-01
36420,2.8,2018-11-01
36420,2.9,2018-12-01
36420,3.5,2019-01-01
36420,3.2,2019-02-01
36420,3.0,2019-03-01
36420,2.6,2019-04-01
36420,3.0,2019-05-01
36420,3.3,2019-06-01
36420,3.1,2019-07-01
36420,3.1,2019-08-01
36420,2.9,2019-09-01
36420,3.0,2019-10-01
36420,2.9,2019-11-01
36420,2.8,2019-12-01
36420,2.9,2020-01-01
36420,2.7,2020-02-01
36420,2.7,2020-03-01
36420,14.8,2020-04-01
36420,12.9,2020-05-01
36420,6.9,2020-06-01
36420,7.1,2020-07-01
36420,5.6,2020-08-01
36420,5.1,2020-09-01
36420,5.9,2020-10-01
36420,5.5,2020-11-01
38900,8.7,2012-01-01
38900,8.7,2012-02-01
38900,8.5,2012-03-01
38900,7.9,2012-04-01
38900,7.7,2012-05-01
38900,8.1,2012-06-01
38900,8.2,2012-07-01
38900,8.0,2012-08-01
38900,7.4,2012-09-01
38900,7.5,2012-10-01
38900,7.4,2012-11-01
38900,7.6,2012-12-01
38900,8.3,2013-01-01
38900,8.0,2013-02-01
38900,7.7,2013-03-01
38900,7.1,2013-04-01
38900,6.9,2013-05-01
38900,7.3,2013-06-01
38900,7.3,2013-07-01
38900,7.0,2013-08-01
38900,6.4,2013-09-01
38900,6.6,2013-10-01
38900,6.4,2013-11-01
38900,6.3,2013-12-01
38900,6.9,2014-01-01
38900,7.0,2014-02-01
38900,6.9,2014-03-01
38900,6.1,2014-04-01
38900,6.0,2014-05-01
38900,6.2,2014-06-01
38900,6.3,2014-07-01
38900,6.2,2014-08-01
38900,5.6,2014-09-01
38900,5.6,2014-10-01
38900,5.5,2014-11-01
38900,5.3,2014-12-01
38900,6.0,2015-01-01
38900,5.8,2015-02-01
38900,5.7,2015-03-01
38900,5.3,2015-04-01
38900,5.2,2015-05-01
38900,5.5,2015-06-01
38900,5.6,2015-07-01
38900,5.3,2015-08-01
38900,4.8,2015-09-01
38900,4.7,2015-10-01
38900,4.7,2015-11-01
38900,4.5,2015-12-01
38900,5.0,2016-01-01
38900,5.1,2016-02-01
38900,5.0,2016-03-01
38900,4.7,2016-04-01
38900,4.4,2016-05-01
38900,5.0,2016-06-01
38900,4.9,2016-07-01
38900,4.8,2016-08-01
38900,4.3,2016-09-01
38900,4.2,2016-10-01
38900,3.9,2016-11-01
38900,3.8,2016-12-01
38900,4.3,2017-01-01
38900,4.3,2017-02-01
38900,4.2,2017-03-01
38900,3.8,2017-04-01
38900,3.6,2017-05-01
38900,4.1,2017-06-01
38900,4.2,2017-07-01
38900,4.2,2017-08-01
38900,3.7,2017-09-01
38900,3.6,2017-10-01
38900,3.6,2017-11-01
38900,3.6,2017-12-01
38900,4.2,2018-01-01
38900,4.2,2018-02-01
38900,4.1,2018-03-01
38900,3.7,2018-04-01
38900,3.4,2018-05-01
38900,4.0,2018-06-01
38900,3.9,2018-07-01
38900,3.9,2018-08-01
38900,3.5,2018-09-01
38900,3.6,2018-10-01
38900,3.6,2018-11-01
38900,3.7,2018-12-01
38900,4.2,2019-01-01
38900,4.1,2019-02-01
38900,4.1,2019-03-01
38900,3.6,2019-04-01
38900,3.4,2019-05-01
38900,3.8,2019-06-01
38900,3.8,2019-07-01
38900,3.7,2019-08-01
38900,3.1,2019-09-01
38900,3.0,2019-10-01
38900,2.9,2019-11-01
38900,2.8,2019-12-01
38900,3.4,2020-01-01
38900,3.5,2020-02-01
38900,3.6,2020-03-01
38900,14.2,2020-04-01
38900,14.0,2020-05-01
38900,11.8,2020-06-01
38900,11.2,2020-07-01
38900,9.1,2020-08-01
38900,7.9,2020-09-01
38900,6.6,2020-10-01
38900,5.9,2020-11-01
37980,8.7,2012-01-01
37980,8.7,2012-02-01
37980,8.4,2012-03-01
37980,7.9,2012-04-01
37980,8.4,2012-05-01
37980,8.9,2012-06-01
37980,9.2,2012-07-01
37980,9.0,2012-08-01
37980,8.2,2012-09-01
37980,8.2,2012-10-01
37980,7.7,2012-11-01
37980,8.0,2012-12-01
37980,8.9,2013-01-01
37980,8.5,2013-02-01
37980,8.0,2013-03-01
37980,7.5,2013-04-01
37980,7.9,2013-05-01
37980,8.2,2013-06-01
37980,8.3,2013-07-01
37980,8.0,2013-08-01
37980,7.4,2013-09-01
37980,7.3,2013-10-01
37980,6.7,2013-11-01
37980,6.3,2013-12-01
37980,7.0,2014-01-01
37980,7.1,2014-02-01
37980,6.7,2014-03-01
37980,5.8,2014-04-01
37980,6.3,2014-05-01
37980,6.4,2014-06-01
37980,6.9,2014-07-01
37980,6.6,2014-08-01
37980,5.8,2014-09-01
37980,5.6,2014-10-01
37980,5.4,2014-11-01
37980,5.2,2014-12-01
37980,6.1,2015-01-01
37980,5.9,2015-02-01
37980,5.6,2015-03-01
37980,5.1,2015-04-01
37980,5.7,2015-05-01
37980,5.7,2015-06-01
37980,6.0,2015-07-01
37980,5.6,2015-08-01
37980,5.1,2015-09-01
37980,4.9,2015-10-01
37980,4.7,2015-11-01
37980,4.5,2015-12-01
37980,5.2,2016-01-01
37980,5.3,2016-02-01
37980,5.2,2016-03-01
37980,4.9,2016-04-01
37980,5.0,2016-05-01
37980,5.4,2016-06-01
37980,5.7,2016-07-01
37980,5.5,2016-08-01
37980,5.1,2016-09-01
37980,5.0,2016-10-01
37980,4.5,2016-11-01
37980,4.4,2016-12-01
37980,5.0,2017-01-01
37980,5.1,2017-02-01
37980,4.7,2017-03-01
37980,4.4,2017-04-01
37980,4.6,2017-05-01
37980,4.9,2017-06-01
37980,5.2,2017-07-01
37980,5.2,2017-08-01
37980,4.6,2017-09-01
37980,4.4,2017-10-01
37980,4.3,2017-11-01
37980,4.1,2017-12-01
37980,4.7,2018-01-01
37980,4.7,2018-02-01
37980,4.3,2018-03-01
37980,3.9,2018-04-01
37980,3.9,2018-05-01
37980,4.5,2018-06-01
37980,4.7,2018-07-01
37980,4.5,2018-08-01
37980,3.9,2018-09-01
37980,3.8,2018-10-01
37980,3.5,2018-11-01
37980,3.6,2018-12-01
37980,4.3,2019-01-01
37980,4.1,2019-02-01
37980,3.9,2019-03-01
37980,3.4,2019-04-01
37980,3.8,2019-05-01
37980,4.1,2019-06-01
37980,4.7,2019-07-01
37980,4.6,2019-08-01
37980,4.1,2019-09-01
37980,4.2,2019-10-01
37980,4.1,2019-11-01
37980,4.0,2019-12-01
37980,4.6,2020-01-01
37980,4.5,2020-02-01
37980,5.0,2020-03-01
37980,14.8,2020-04-01
37980,13.7,2020-05-01
37980,14.4,2020-06-01
37980,13.3,2020-07-01
37980,11.1,2020-08-01
37980,8.1,2020-09-01
37980,7.4,2020-10-01
37980,7.1,2020-11-01
38300,7.8,2012-01-01
38300,7.6,2012-02-01
38300,7.3,2012-03-01
38300,6.4,2012-04-01
38300,7.0,2012-05-01
38300,7.6,2012-06-01
38300,8.0,2012-07-01
38300,7.7,2012-08-01
38300,6.8,2012-09-01
38300,6.7,2012-10-01
38300,6.5,2012-11-01
38300,7.0,2012-12-01
38300,8.3,2013-01-01
38300,7.7,2013-02-01
38300,7.2,2013-03-01
38300,6.4,2013-04-01
38300,6.8,2013-05-01
38300,7.2,2013-06-01
38300,7.3,2013-07-01
38300,7.0,2013-08-01
38300,6.2,2013-09-01
38300,6.2,2013-10-01
38300,5.9,2013-11-01
38300,5.8,2013-12-01
38300,6.6,2014-01-01
38300,6.7,2014-02-01
38300,6.3,2014-03-01
38300,5.2,2014-04-01
38300,5.6,2014-05-01
